TRUE,fit,prediction
-0.0106,,-0.008832475
-0.00975,,-0.009521242
-0.00859,,-0.007116543
-0.00639,,-0.002801927
0.00207,,0.004950565
-0.00153,,-0.004464907
-0.00279,,-0.004856956
-0.00098,,-0.00320574
-0.00017,,-0.001536331
-0.00218,,-0.00403593
-0.00161,,-0.003033777
0.00232,,0.002909731
0.00357,,0.00539067
-0.00229,,-0.004226194
-0.00272,,-0.005571599
-0.00245,,-0.004330972
-0.00432,,-0.004226194
-0.00655,,-0.00490648
-0.00542,,-0.004330972
-0.00243,,-0.00490862
-0.00393,,-0.004098409
0.00216,,0.000456619
-0.00264,,-0.004611022
-0.00157,,-0.000727832
-0.00496,,-0.004226194
-0.00072,,-0.004781187
-0.00809,,-0.007294915
0.00543,,0.00424128
-0.00446,,-0.003565072
-0.00169,,-0.003287201
-0.00326,,-0.004781187
-0.00011,,-0.00054736
-0.00068,,0.000859125
0.00239,,0.006002162
-0.00443,,-0.004077933
-0.00006,,-0.000743008
0.00064,,0.001092334
0.0012,,0.000849755
-0.00295,,-0.002639069
-0.00218,,-0.004263077
